anio,nombre,sexo_registral,frecuencia
2018,Mirka,F,1
2018,Mirlande,F,1
2018,Mirlante,F,1
2018,Mirlet,F,1
2018,Miron,M,1
2018,Miroslav,M,1
2018,Mirta,F,1
2018,Miru,M,1
2018,Mirvens,M,1
2018,Miryan,F,1
2018,Miryoulica,F,1
2018,Misael,F,1
2018,Misaela,F,1
2018,Misahel,M,1
2018,Misaida,F,1
2018,Misangely,F,1
2018,Misca,F,1
2018,Mischa,F,1
2018,Mischael,M,1
2018,Mischaela,F,1
2018,Misdalia,F,1
2018,Mishael,M,1
2018,Mishaelle,M,1
2018,Mishaema,F,1
2018,Mishaita,F,1
2018,Misheka,F,1
2018,Mishell,F,1
2018,Mishka,F,1
2018,Mislandji,F,1
2018,Misnelda,F,1
2018,Mison,M,1
2018,Missleydie,F,1
2018,Missnaida,F,1
2018,Mistensle,M,1
2018,Mister,M,1
2018,Misy,F,1
2018,Mitaëla-Lea,F,1
2018,Mitch-Leyssa,F,1
2018,Mitch-Naïda,F,1
2018,Mitchael,F,1
2018,Mitchaella,F,1
2018,Mitchalie,F,1
2018,Mitchaïca,F,1
2018,Mitchaïna,F,1
2018,Mitchcanaëlle,F,1
2018,Mitchel,F,1
2018,Mitchelaina,F,1
2018,Mitchele,F,1
2018,Mitchelie,F,1
2018,Mitchell,M,1
2018,Mitchelo,M,1
2018,Mitchelska,F,1
2018,Mitchenaira,F,1
2018,Mitcheína,F,1
2018,Mitchkedieuïsha,F,1
2018,Mitchleyli,F,1
2018,Mitdlen,M,1
2018,Miterson,M,1
2018,Mithesaina,F,1
2018,Mithiel,F,1
2018,Mithsouka,F,1
2018,Mithsouka-Skynie,F,1
2018,Mitsaïlie,F,1
2018,Mitsh,F,1
2018,Mitshnaida,F,1
2018,Mittchel,M,1
2018,Mitzy,F,1
2018,Miyinasha,F,1
2018,Miá,F,1
2018,Mjlan,M,1
2018,Mndy-Nayander,M,1
2018,Moad,M,1
2018,Moahly,F,1
2018,Moalí,M,1
2018,Modensly,M,1
2018,Modric,M,1
2018,Moeni,F,1
2018,Mohalens,M,1
2018,Mohammad,M,1
2018,Moice,M,1
2018,Moirha,F,1
2018,Moise,M,1
2018,Molina,F,1
2018,Mollie,F,1
2018,Moly,F,1
2018,Moléna,F,1
2018,Monaïca,F,1
2018,Monce,F,1
2018,Moncerrat,F,1
2018,Monchiny,M,1
2018,Mondjee,M,1
2018,Monic,F,1
2018,Monica,F,1
2018,Monise,F,1
2018,Monse,F,1
2018,Monserath,F,1
2018,Monserraht,F,1
2018,Monserrathd,F,1
2018,Monsserrat,F,1
2018,Monthserrat,F,1
2018,Montsserrath,F,1
2018,Monttserrat,F,1
2018,Monzerratt,F,1
2018,Morado,M,1
2018,Moransky,M,1
2018,Morgan,F,1
2018,Morgan,M,1
2018,Morgana,F,1
2018,Morgnelande,F,1
2018,Moriño,M,1
2018,Moroni,M,1
2018,Morrigan,F,1
2018,Morrise,M,1
2018,Morrison,M,1
2018,Morénita,F,1
2018,Morín,F,1
2018,Mosendria,F,1
2018,Moy,M,1
2018,Moyra,F,1
2018,Moyvens,M,1
2018,Moïse,M,1
2018,Muammer,M,1
2018,Mublanca,F,1
2018,Mudoson,M,1
2018,Muhammed,M,1
2018,Muni,F,1
2018,Munir,M,1
2018,Muralson,M,1
2018,Murath,M,1
2018,Muriama,F,1
2018,Muriame,F,1
2018,Murielle,F,1
2018,Murilo,M,1
2018,Muris,F,1
2018,Murvensdorh,M,1
2018,Muryel,F,1
2018,Murát,M,1
2018,Musfirah,F,1
2018,Mustafa,M,1
2018,Mustafá,M,1
2018,Mustency,M,1
2018,Mutchaida,F,1
2018,Mutchaila,F,1
2018,Mutchelita,F,1
2018,Muyrisa,F,1
2018,Muzaffer,M,1
2018,My,F,1
2018,Myaloce,M,1
2018,Myanmar,F,1
2018,Myca,F,1
2018,Mycandra,F,1
2018,Myck-Bensky,M,1
2018,Mycke,M,1
2018,Myckerley,M,1
2018,Mydervens,M,1
2018,Myekender,M,1
2018,Myha,F,1
2018,Myjim-Shamma,F,1
2018,Myka,F,1
2018,Mykalie,F,1
2018,Mykens,M,1
2018,Mykerlenz,M,1
2018,Mykerlie,F,1
2018,Mylam,F,1
2018,Mylan,M,1
2018,Myleen,F,1
2018,Mylens,M,1
2018,Myley,M,1
2018,Mylheica,F,1
2018,Mylieriachaki,F,1
2018,Myline,F,1
2018,Myllaray,F,1
2018,Myllaria,F,1
2018,Mylon,M,1
2018,Mylor,M,1
2018,Mylory,F,1
2018,Mylove,F,1
2018,Mylurha,F,1
2018,Myneica,F,1
2018,Mynellysan,F,1
2018,Myra,F,1
2018,Myrah,F,1
2018,Myria,F,1
2018,Myriadessa,F,1
2018,Myriame,F,1
2018,Myrko,M,1
2018,Myrlandie,F,1
2018,Myrle,F,1
2018,Myrlide,F,1
2018,Mysondji,M,1
2018,Mysongley,M,1
2018,Mytchaël,F,1
2018,Myterson,M,1
2018,Mánely,F,1
2018,Mária,F,1
2018,Mároa,F,1
2018,Márom,F,1
2018,Máx,M,1
2018,Máxima,F,1
2018,Mélanie,F,1
2018,Mía-Isabella,F,1
2018,Míah,F,1
2018,Mían,M,1
2018,Míha,F,1
2018,Mílovan,M,1
2018,Nabider,M,1
2018,Nabih,M,1
2018,Nachca,F,1
2018,Nachecar,F,1
2018,Nachelle,F,1
2018,Nachlie,F,1
2018,Nachlin,F,1
2018,Nader,M,1
2018,Nadeska,F,1
2018,Nadhia,F,1
2018,Nadim,M,1
2018,Nadine,F,1
2018,Nadinne,F,1
2018,Nadjie,F,1
2018,Nadly,F,1
2018,Nadson,M,1
2018,Nady,F,1
2018,Nadyne,F,1
2018,Nadíya,F,1
2018,Naedelyn,F,1
2018,Naela,F,1
2018,Naeli,F,1
2018,Naelly,F,1
2018,Nagüel,M,1
2018,Nahanka,F,1
2018,Nahegui,M,1
2018,Nahel,F,1
2018,Nahel,M,1
2018,Nahele,M,1
2018,Nahellie,F,1
2018,Nahi,M,1
2018,Nahid,F,1
2018,Nahidy,F,1
2018,Nahilet,F,1
2018,Nahiony,F,1
2018,Nahir,M,1
2018,Nahira,F,1
2018,Nahitan,M,1
2018,Naholisha,F,1
2018,Nahomie,F,1
2018,Nahuell,M,1
2018,Nahuen,M,1
2018,Nahyara,F,1
2018,Nahyris,F,1
2018,Nahún,M,1
2018,Naiala,F,1
2018,Naicha,F,1
2018,Naichka,F,1
2018,Naida,F,1
2018,Naidarline,F,1
2018,Naidelyn,F,1
2018,Naider,M,1
2018,Naijoodnie,F,1
2018,Naikare,F,1
2018,Naike,F,1
2018,Nailean,F,1
2018,Naileth,F,1
2018,Nailoby,F,1
2018,Naim,F,1
2018,Naioby,F,1
2018,Naiomi,F,1
2018,Naiomy,F,1
2018,Nairobi,F,1
2018,Nairoby,F,1
2018,Nairon,M,1
2018,Naison,M,1
2018,Najal,M,1
2018,Najhara,F,1
2018,Najya,F,1
2018,Nakia,F,1
2018,Nakzumy,F,1
2018,Nala,F,1
2018,Nalaïka,F,1
2018,Naldo,M,1
2018,Nalensky,M,1
2018,Naleyka,F,1
2018,Nalhui,M,1
2018,Nalihia,F,1
2018,Nallesly,F,1
2018,Nallip,M,1
2018,Namya,F,1
2018,Nander,M,1
2018,Naquira,F,1
2018,Naran,M,1
2018,Narcelie,F,1
2018,Narella,F,1
2018,Nargi,F,1
2018,Narin,F,1
2018,Narkaly,M,1
2018,Narly,F,1
2018,Narumi,F,1
2018,Narumy,F,1
2018,Nasaret,F,1
2018,Nascaïna,F,1
2018,Naschlie,F,1
2018,Nasely,F,1
2018,Nashka,F,1
2018,Nashmia,F,1
2018,Nashmy,I,1
2018,Nasira,F,1
2018,Nasla,F,1
2018,Naslhy,F,1
2018,Nasli,F,1
2018,Naslie,F,1
2018,Naslii,F,1
2018,Nasline,F,1
2018,Nasreen,F,1
2018,Nasry,M,1
2018,Nasthia,F,1
2018,Nasthly,F,1
2018,Nastia,F,1
2018,Natana,M,1
2018,Natanahel,M,1
2018,Natanaël,F,1
2018,Natanaël,M,1
2018,Nataphlie,F,1
2018,Natashá,F,1
2018,Natañiel,M,1
2018,Natcheda,F,1
2018,Nate,M,1
2018,Nathanaiel,M,1
2018,Nathanaël,F,1
2018,Nathanaëla,F,1
2018,Nathavasky,F,1
2018,Natho,M,1
2018,Nathsumy,F,1
2018,Nathányel,M,1
2018,Nattalia,F,1
2018,Nattanael,M,1
2018,Natyeer,M,1
2018,Natzumy,F,1
2018,Navensley,M,1
2018,Navia,F,1
2018,Navidka,F,1
2018,Nawidechi,F,1
2018,Nawuel,M,1
2018,Nay-Rayansky,M,1
2018,Naya,F,1
2018,Nayade,F,1
2018,Nayadet,F,1
2018,Nayadeth,F,1
2018,Nayarett,F,1
2018,Nayat,F,1
2018,Nayca,F,1
2018,Nayden,F,1
2018,Nayely,F,1
2018,Nayharet,F,1
2018,Nayhomi,F,1
2018,Nayip,M,1
2018,Nayka,F,1
2018,Naykendley,M,1
2018,Naykin,M,1
2018,Naylen,F,1
2018,Naylis,F,1
2018,Naylove,F,1
2018,Naylu,F,1
2018,Naymi,F,1
2018,Naymir,F,1
2018,Nayr,M,1
2018,Nayru,F,1
2018,Naysen,M,1
2018,Nayén,M,1
2018,Nazira,F,1
2018,Nazla,F,1
2018,Naín,M,1
2018,Naíra,F,1
2018,Naísha,F,1
2018,Naïcka,F,1
2018,Naïdcha,F,1
2018,Naïder,M,1
2018,Naïli,F,1
2018,Naïms,M,1
2018,Naïnama,F,1
2018,Naïssa,F,1
2018,Naïve,F,1
2018,Naïza,F,1
2018,Neahlm,M,1
2018,Nebhet,F,1
2018,Nechka,F,1
2018,Nedgie,F,1
2018,Nedia,F,1
2018,Nedjine,F,1
2018,Neela,F,1
2018,Neema,F,1
2018,Neemi,F,1
2018,Neena,F,1
2018,Neferet,F,1
2018,Nefereth,F,1
2018,Nefertali,F,1
2018,Nefertary,F,1
2018,Nefetarica,F,1
2018,Neflinda,F,1
2018,Neftalie,F,1
2018,Neftaly,M,1
2018,Neftalí,F,1
2018,Neftis,F,1
2018,Nefzeyem,F,1
2018,Neha,F,1
2018,Nehemia,F,1
2018,Nehemiah,M,1
2018,Nehemias,F,1
2018,Nehemie,M,1
2018,Nehira,F,1
2018,Nehuel,M,1
2018,Neiby,M,1
2018,Neida,F,1
2018,Neidan,M,1
2018,Neide,F,1
2018,Neidy,F,1
2018,Neika,F,1
2018,Neika-Chrislanda,F,1
2018,Neikulafken,M,1
2018,Neila,F,1
2018,Neilber,M,1
2018,Neilys,F,1
2018,Neimi,F,1
2018,Neimy,F,1
2018,Neirys,F,1
2018,Neison,M,1
2018,Neiva,F,1
2018,Neivel,M,1
2018,Nekul,M,1
2018,Nelcy,F,1
2018,Neldachrisnael,F,1
2018,Nelen,F,1
2018,Nelida,F,1
2018,Nella,F,1
2018,Nellie,F,1
2018,Nellucha,F,1
2018,Nelody,F,1
2018,Nelsaica,F,1
2018,Nelsonne,M,1
2018,Nelvin,M,1
2018,Nene,F,1
2018,Neo-Israel,M,1
2018,Nephethaly,F,1
2018,Nephkerline,F,1
2018,Nephthalie,F,1
2018,Nerea,F,1
2018,Nerely,F,1
2018,Neriche,M,1
2018,Nerio,M,1
2018,Nerlande,F,1
2018,Nerson,M,1
2018,Nervenx,M,1
2018,Nerwensley,M,1
2018,Nery,M,1
2018,Neskaida,F,1
2018,Neskemby,M,1
2018,Neslanne,F,1
2018,Nesley,M,1
2018,Neslihan,F,1
2018,Nessa,F,1
2018,Nesta,M,1
2018,Netania,F,1
2018,Nethan,M,1
2018,Nethcha,F,1
2018,Nethsaïka,F,1
2018,Nethsuka,F,1
2018,Netson,M,1
2018,Netzimar,F,1
2018,Neus,F,1
2018,Neville,M,1
2018,Newbens,M,1
2018,Newillan,M,1
2018,Newlove,F,1
2018,Newsline,F,1
2018,Newuel,M,1
2018,Ney,M,1
2018,Neyca,F,1
2018,Neycali,F,1
2018,Neyda,F,1
2018,Neydafka,F,1
2018,Neydelin,F,1
2018,Neyder,M,1
2018,Neyehta,F,1
2018,Neyemi,M,1
2018,Neyen,F,1
2018,Neyfly,M,1
2018,Neygie,F,1
2018,Neyimar,M,1
2018,Neyisa,F,1
2018,Neyka,F,1
2018,Neylan,F,1
2018,Neyli,F,1
2018,Neylie,F,1
2018,Neylissa,F,1
2018,Neylly,M,1
2018,Neylons,M,1
2018,Neylove,F,1
2018,Neyoodka,F,1
2018,Neyour,F,1
2018,Neysen,M,1
2018,Neysi,F,1
2018,Neyson,M,1
2018,Neyzan,M,1
2018,Neéla,F,1
2018,Neïca,F,1
2018,Neïcka,F,1
2018,Neïckisha,F,1
2018,Neïda-Line,F,1
2018,Neïla,F,1
2018,Neïllah-Alisha,F,1
2018,Neïsa,F,1
2018,Nhain,M,1
2018,Nhamyra,F,1
2018,Nhasla,F,1
2018,Nhía,F,1
2018,Niah,F,1
2018,Niah-Sarah,F,1
2018,Nianel,M,1
2018,Nibaldo,M,1
2018,Nicasia,F,1
2018,Nicco,M,1
2018,Nice,F,1
2018,Nichaica,F,1
2018,Nichtchimica,F,1
2018,Nickaëlah,F,1
2018,Nickenson,M,1
2018,Nicketha,F,1
2018,Nickie,F,1
2018,Nicklas,M,1
2018,Nickson,M,1
2018,Nickybenson,M,1
2018,Nickyvens,M,1
2018,Nicola,F,1
2018,Nicola,M,1
2018,Nicolee,F,1
2018,Nicolet,F,1
2018,Nicolett,F,1
2018,Nicoleys,M,1
2018,Nicolina,F,1
2018,Nicoll,F,1
2018,Nicool,F,1
2018,Nidchel,F,1
2018,Nidjie,F,1
2018,Niel,M,1
2018,Niels,M,1
2018,Nieves,F,1
2018,Nihan,M,1
2018,Nihann,F,1
2018,Nihat,M,1
2018,Nihjan,F,1
2018,Nijash,M,1
2018,Nijhas,M,1
2018,Nikayana,F,1
2018,Nikelda,F,1
2018,Nikemberson,M,1
2018,Nikeyla,F,1
2018,Nikiara,F,1
2018,Nikki,F,1
2018,Nikky,F,1
2018,Niklaus,M,1
2018,Nikolaus,M,1
2018,Nikolayah,F,1
2018,Niksaidabella,F,1
2018,Nilda,F,1
2018,Nilde,F,1
2018,Nilerey,F,1
2018,Nilo,M,1
2018,Nilton,M,1
2018,Nilufer,F,1
2018,Niluh,F,1
2018,Nilúfer,F,1
2018,Nimai,M,1
2018,Nimsay,F,1
2018,Nimschi,F,1
2018,Nimsi,F,1
2018,Nimssa,F,1
2018,Nimsy,F,1
2018,Ninecie,F,1
2018,Ninives,F,1
2018,Ninoscka,F,1
2018,Nipsa,F,1
2018,Niqol,F,1
2018,Nira,F,1
2018,Niria,F,1
2018,Nisefora,F,1
2018,Nisemerlanda,F,1
2018,Nisha,F,1
2018,Nishme,F,1
2018,Niskha,F,1
2018,Nisseca,F,1
2018,Nissi,M,1
2018,Nistha,F,1
2018,Nitch,F,1
2018,Nithonaëla,F,1
2018,Nitza,F,1
2018,Nivens,M,1
2018,Nivram,M,1
2018,Nixon,M,1
2018,Noam,F,1
2018,Nobencia,F,1
2018,Nodsonn,M,1
2018,Noe,M,1
2018,Noedavid,M,1
2018,Noelle,F,1
2018,Noelía,F,1
2018,Noemith,F,1
2018,Noemmy,F,1
2018,Noemís,F,1
2018,Noha,F,1
2018,Nohaly,F,1
2018,Nohelia,F,1
2018,Nohelí,F,1
2018,Nolbert,M,1
2018,Nolhan,M,1
2018,Nolly,M,1
2018,Nomar,M,1
2018,Nooa,M,1
2018,Nor,F,1
2018,Noraline,F,1
2018,Norberto,M,1
2018,Noreck,M,1
2018,Norldky,M,1
2018,Norloug,M,1
2018,Norman,M,1
2018,Normand,M,1
2018,Norvens,M,1
2018,Nosaily,M,1
2018,Noscaina,F,1
2018,Nosica,F,1
2018,Nour,F,1
2018,Novak,M,1
2018,Novaley,M,1
2018,Novensone,M,1
2018,Noyoleansley,M,1
2018,Nozaella,F,1
2018,Noé,M,1
2018,Nudsen,M,1
2018,Nuhumea,M,1
2018,Numa,F,1
2018,Nun,F,1
2018,Nuo,F,1
2018,Nurhayat,F,1
2018,Nuria,F,1
2018,Nurian,F,1
2018,Nurya,F,1
2018,Nusaybah,F,1
2018,Nyah,F,1
2018,Nydjilove,F,1
2018,Nyha,F,1
2018,Nyhann,F,1
2018,Nylan,M,1
2018,Nyloveca,F,1
2018,Nymphetamine,F,1
2018,Nyson,M,1
2018,Néphtalie,F,1
2018,Néwin,F,1
2018,Nësha,F,1
2018,Nía,F,1
2018,Nícola,F,1
2018,Nícolo,M,1
2018,Níkolas,M,1
2018,Nïaka,F,1
2018,Nóah,M,1
2018,Nóel,M,1
2018,Núa,F,1
2018,Oba,M,1
2018,Obadiah,M,1
2018,Obenson,M,1
2018,Obernika,F,1
2018,Oceias,M,1
2018,Ocheliza,F,1
2018,Ochenaydeut,M,1
2018,Ochenild,M,1
2018,Odalis,F,1
2018,Odalys,F,1
2018,Odaniel,M,1
2018,Odara,F,1
2018,Odeneyson,M,1
2018,Odensky,M,1
2018,Odensley,M,1
2018,Odensya,F,1
2018,Oderline,F,1
2018,Odetali,M,1
2018,Odeth,F,1
2018,Odett,F,1
2018,Odicson,M,1
2018,Odin,M,1
2018,Odrich,M,1
2018,Odry,F,1
2018,Odsonn,M,1
2018,Ohana,F,1
2018,Ohani,F,1
2018,Ohiram,M,1
2018,Ohiro,M,1
2018,Oksana,F,1
2018,Olantay,F,1
2018,Olbens,M,1
2018,Olden-Stevens,M,1
2018,Oldens,M,1
2018,Oldensky,M,1
2018,Oldine,F,1
2018,Oleg,M,1
2018,Olenkys,M,1
2018,Olensky,M,1
2018,Olets,M,1
2018,Olgensly,M,1
2018,Olguens,M,1
2018,Olgues,M,1
2018,Olie-Roode,M,1
2018,Olishama,M,1
2018,Oliverio,M,1
2018,Oliverson,M,1
2018,Oliviera,F,1
2018,Olivye,M,1
2018,Oliwens,M,1
2018,Olkine,F,1
2018,Olkyñho,M,1
2018,Olmisonn,M,1
2018,Olrith,M,1
2018,Olse,M,1
2018,Olsen,M,1
2018,Olspagne,M,1
2018,Olvencia,F,1
2018,Olvensky,M,1
2018,Olvenssia,F,1
2018,Olympia,F,1
2018,Olívia,F,1
2018,Omaet,M,1
2018,Omaira,F,1
2018,Omairy,M,1
2018,Omara,F,1
2018,Omardin,M,1
2018,Omer,M,1
2018,Ona,F,1
2018,Onaldo,M,1
2018,Onar,M,1
2018,Onasis,M,1
2018,Oneisha,F,1
2018,Onelson,M,1
2018,Onika,F,1
2018,Onni,M,1
2018,Onur,M,1
2018,Oranga,F,1
2018,Orbest,M,1
2018,Orcen,M,1
2018,Orellana,F,1
2018,Orfilia,F,1
2018,Orgina,F,1
2018,Orian,M,1
2018,Oriela,F,1
2018,Orirangi,F,1
2018,Orién,M,1
2018,Orleia,F,1
2018,Orlgens,M,1
2018,Orly,M,1
2018,Orlyn,F,1
2018,Ornela,F,1
2018,Orton,M,1
2018,Orvensley,M,1
2018,Oscal,M,1
2018,Oscarly,F,1
2018,Osciel,M,1
2018,Osdriana,F,1
2018,Oseas,M,1
2018,Osenaline,F,1
2018,Osiris,F,1
2018,Oskar,M,1
2018,Osmaan,M,1
2018,Osnaider,M,1
2018,Osnaïca,F,1
2018,Osnaïcka,F,1
2018,Osse,M,1
2018,Ostalin,M,1
2018,Osthin,M,1
2018,Osthyn,M,1
2018,Osvaly,F,1
2018,Osven,M,1
2018,Osías,M,1
2018,Otireo,M,1
2018,Ottoniel,M,1
2018,Ottwick,M,1
2018,Oudvelson,M,1
2018,Oustin,M,1
2018,Ovidio,M,1
2018,Oween,M,1
2018,Owen-Adkins,M,1
2018,Ozana,F,1
2018,Oziell,M,1
2018,Ozuna,M,1
2018,Pablena,F,1
2018,Pabloandres,M,1
2018,Pablodaniel,M,1
2018,Pacito,M,1
2018,Pakari,F,1
2018,Palinho,M,1
2018,Pangi,M,1
2018,Pangui,M,1
2018,Panguilef,M,1
2018,Pangüilef,M,1
2018,Pankara,F,1
2018,Paolinho,M,1
2018,Parvati,F,1
2018,Parys,F,1
2018,París,M,1
2018,Pascaal,F,1
2018,Pascalee,F,1
2018,Pascalie,F,1
2018,Pascarl,F,1
2018,Pascqal,F,1
2018,Paskal,M,1
2018,Paskual,M,1
2018,Pasquala,F,1
2018,Passcal,F,1
2018,Paterson,M,1
2018,Patriana,F,1
2018,Patrice,M,1
2018,Patriska,F,1
2018,Pattrick,M,1
2018,Paul,F,1
2018,Paul-Vensky,M,1
2018,Paule,F,1
2018,Pauleguensley,M,1
2018,Pauleika,F,1
2018,Pauleth,F,1
2018,Pauline,F,1
2018,Paulio,M,1
2018,Paulita,F,1
2018,Paullette,F,1
2018,Paulsarha,F,1
2018,Paulus,M,1
2018,Pavan,M,1
2018,Pawensky,M,1
2018,Pazbelén,F,1
2018,Pazcale,F,1
2018,Pazi,F,1
2018,Pazkale,F,1
2018,Pazsofía,F,1
2018,Paülinho,M,1
2018,Pebbels,F,1
2018,Pedhro,M,1
2018,Pedinho,M,1
2018,Pedrito,M,1
2018,Pedro-Ignacio,M,1
2018,Pedro-Pablo,M,1
2018,Pedropablo,M,1
2018,Pedyaina,F,1
2018,Peggy,F,1
2018,Peguy,M,1
2018,Pehuen,M,1
2018,Peikar,F,1
2018,Peiyi,F,1
2018,Pekson,M,1
2018,Pelantraru,M,1
2018,Penelope,F,1
2018,Peniel,M,1
2018,Penélope,F,1
2018,Peraldo,M,1
2018,Petersen,M,1
2018,Petervenson,M,1
2018,Petioma,M,1
2018,Petros,M,1
2018,Pett-Brayan,M,1
2018,Peyaica,F,1
2018,Phaely,M,1
2018,Phaendie,F,1
2018,Phagens,M,1
2018,Phalancia,F,1
2018,Phalandina,F,1
2018,Phalicha,F,1
2018,Phaly,M,1
2018,Phamendjie,F,1
2018,Phanaïca,F,1
2018,Phanie,F,1
2018,Pharaïca,F,1
2018,Phardensly,M,1
2018,Pharell,M,1
2018,Phariel,M,1
2018,Pharyz,M,1
2018,Phascal,F,1
2018,Phawensly,M,1
2018,Phaxsi,F,1
2018,Phaydalucia,F,1
2018,Phaéla,F,1
2018,Phaïla,F,1
2018,Phedmaëlle,F,1
2018,Phelipe,M,1
2018,Phendjyna,F,1
2018,Phiker,M,1
2018,Philangie,F,1
2018,Philipp,M,1
2018,Philippe-Antoine,M,1
2018,Phillype,M,1
2018,Pholet,F,1
2018,Phrendyna,F,1
2018,Phriana,F,1
2018,Phía,F,1
2018,Pidensly,M,1
2018,Pierangelo,M,1
2018,Pierjirna,F,1
2018,Pierohasán,M,1
2018,Pierre,F,1
2018,Pierrelenska,F,1
2018,Pierrelouidji,M,1
2018,Pierrely,M,1
2018,Pierry,M,1
2018,Pieter,M,1
2018,Pihera,F,1
2018,Pihero,M,1
2018,Pillmaykeñ,F,1
2018,Pin,M,1
2018,Pindal,M,1
2018,Ping,M,1
2018,Piodaline,F,1
2018,Piodelens,M,1
2018,Pirlo,M,1
2018,Piter,M,1
2018,Pitt,M,1
2018,Pitê,M,1
2018,Plonsley-Duvens,M,1
2018,Plácido,M,1
2018,Poliana,F,1
2018,Pollette,F,1
2018,Polson,M,1
2018,Poucheny,M,1
2018,Pouchisé,F,1
2018,Poulett,F,1
2018,Prada,F,1
2018,Pranav,M,1
2018,Precia,F,1
2018,Precila,F,1
2018,Prencesse,F,1
2018,Prenss,M,1
2018,Preseline,F,1
2018,Pria,F,1
2018,Pricila,F,1
2018,Primce,M,1
2018,Primer,M,1
2018,Prince-Stefano,M,1
2018,Princeley,M,1
2018,Princeza,F,1
2018,Principe,M,1
2018,Princy,M,1
2018,Prinnedjna,F,1
2018,Prinsly,M,1
2018,Prinsseces,F,1
2018,Prisca,F,1
2018,Prismon,M,1
2018,Prismondy,F,1
2018,Priyananda,M,1
2018,Prosnerlande,F,1
2018,Pua,F,1
2018,Pualichecar,F,1
2018,Pukem,M,1
2018,Páris,M,1
2018,Páriss,F,1
2018,Q'orianka,F,1
2018,Qiang,M,1
2018,Qihui,M,1
2018,Qiu,F,1
2018,Que,F,1
2018,Queenaly,F,1
2018,Queenee,F,1
2018,Queenny,F,1
2018,Quenan,M,1
2018,Quetalita,F,1
2018,Quidel,M,1
2018,Quimey,F,1
2018,Quinnie,F,1
2018,Quinyle,M,1
2018,Raam,M,1
2018,Raan,M,1
2018,Rabbía,F,1
2018,Rachell,F,1
2018,Rachid,M,1
2018,Radhapran,M,1
2018,Radharani,F,1
2018,Radiel,M,1
2018,Radieux,M,1
2018,Radislav,M,1
2018,Radjiva,F,1
2018,Rafa,M,1
2018,Rafaelalonso,M,1
2018,Rafaelle,M,1
2018,Rafahela,F,1
2018,Raffaele,M,1
2018,Raffaello,M,1
2018,Rafhael,M,1
2018,Rafik,M,1
2018,Rahbunylams,M,1
2018,Raichel,F,1
2018,Railef,F,1
2018,Raimer,M,1
2018,Raimy,M,1
2018,Rain,F,1
2018,Raissa,F,1
2018,Raizha,F,1
2018,Raizo,M,1
2018,Ralf,M,1
2018,Ralpho,M,1
2018,Ramaél,M,1
2018,Ramcés,M,1
2018,Ramhia,F,1
2018,Ramondie,F,1
2018,Ramoro,M,1
2018,Ramos,M,1
2018,Ramsey,F,1
2018,Ramsy,F,1
2018,Ramsé,M,1
2018,Ramsén,M,1
2018,Ramy,M,1
2018,Randa,F,1
2018,Randall,M,1
2018,Rangi,M,1
2018,Raphendj,M,1
2018,Rasarani,F,1
2018,Rashid,M,1
2018,Rasiel,F,1
2018,Rasnayka,F,1
2018,Ratchel,F,1
2018,Raths,M,1
2018,Raul,M,1
2018,Ravena,F,1
2018,Ray-Speranza,F,1
2018,Rayan,F,1
2018,Raydi,M,1
2018,Rayhan,M,1
2018,Rayhen,F,1
2018,Rayko,M,1
2018,Raylef,F,1
2018,Raylen,F,1
2018,Raymar,M,1
2018,Raymonds,M,1
2018,Raynaldo,M,1
2018,Raynalsone,M,1
2018,Raynar,M,1
2018,Rayniel,M,1
2018,Raysa,F,1
2018,Rayshell,F,1
2018,Rayxay,F,1
2018,Rayzel,F,1
2018,Rayzza,F,1
2018,Rayün,F,1
2018,Reachell,F,1
2018,Reberson,M,1
2018,Reblandina,F,1
2018,Rechel,F,1
2018,Rechell,F,1
2018,Redgina,F,1
2018,Redjinha,F,1
2018,Redjyn,F,1
2018,Redondo,M,1
2018,Redrina,F,1
2018,Reechensky,M,1
2018,Reechensley,M,1
2018,Reese,F,1
2018,Reeyan,M,1
2018,Reg-Aliyah,F,1
2018,Regde,M,1
2018,Reggie,M,1
2018,Regginald,M,1
2018,Regulo,M,1
2018,Rehichell,F,1
2018,Reichard,M,1
2018,Reidshel,F,1
2018,Reig,M,1
2018,Reik,M,1
2018,Reilly,M,1
2018,Reinaquerida,F,1
2018,Reiner,M,1
2018,Reinier,M,1
2018,Reipeng,I,1
2018,Reittchen,F,1
2018,Rejine,F,1
2018,Relly,F,1
2018,Relmu,F,1
2018,Relmuxay,F,1
2018,Rembrandt,M,1
2018,Remisonne,M,1
2018,Remo,M,1
2018,Remysonn,M,1
2018,Renalda,F,1
2018,Renaldson,M,1
2018,Renata,M,1
2018,Renato-Clif,M,1
2018,Renaysika,F,1
2018,Renee,F,1
2018,Renesmee,F,1
2018,Renis,M,1
2018,Rennata,F,1
2018,Renso,M,1
2018,Rená,F,1
2018,Reshnaïdelle,F,1
2018,Retchee,F,1
2018,Reuben,M,1
2018,Reyimah,M,1
2018,Reylli,F,1
2018,Reymi,F,1
2018,Reymond,M,1
2018,Reyner,M,1
2018,Reyno,M,1
2018,Reynolds,M,1
2018,Reyshel,F,1
2018,Reytchel,F,1
2018,Reyzel,F,1
2018,Reús,M,1
2018,Rhagnar,M,1
2018,Rhay,M,1
2018,Rhina,F,1
2018,Rhut,F,1
2018,Rhute,F,1
2018,Rian,M,1
2018,Ribaldo,M,1
2018,Ribrianne,F,1
